Res: 99 -1.21125e-06 0 0 0 3.27414e-07 0 -1.21125e-06
Res: 100 -9.2482e-07 0 0 0 3.27414e-07 0 -9.2482e-07
Res: 101 -9.72106e-07 0 0 0 3.27414e-07 0 -9.72106e-07
Res: 102 -5.73151e-07 0 0 0 3.27414e-07 0 -5.73151e-07
Res: 103 -5.00215e-07 0 0 0 3.27414e-07 0 -5.00215e-07
Res: 104 -3.77837e-07 0 0 0 3.27414e-07 0 -3.77837e-07
Res: 105 -9.18085e-08 0 0 0 3.27414e-07 0 -9.18085e-08
Res: 106 -1.01577e-07 0 0 0 3.27414e-07 0 -1.01577e-07
Res: 107 8.25955e-08 0 0 0 3.27414e-07 0 8.25955e-08
Res: 108 6.58908e-08 0 0 0 3.27414e-07 0 6.58908e-08
Res: 109 1.5857e-07 0 0 0 3.27414e-07 0 1.5857e-07
Res: 110 1.60102e-07 0 0 0 3.27414e-07 0 1.60102e-07
Res: 111 2.44248e-07 0 0 0 3.27414e-07 0 2.44248e-07
Res: 112 2.70296e-07 0 0 0 3.27414e-07 0 2.70296e-07
Res: 113 4.36029e-07 0 0 0 3.27414e-07 0 4.36029e-07
Res: 114 7.30675e-07 0 0 0 3.27414e-07 0 7.30675e-07
Res: 115 8.67181e-07 0 0 0 3.27414e-07 0 8.67181e-07
Res: 116 8.76061e-07 0 0 0 3.27414e-07 0 8.76061e-07
Res: 117 1.0078e-06 0 0 0 3.27414e-07 0 1.0078e-06
Res: 118 1.14172e-06 0 0 0 3.27414e-07 0 1.14172e-06
Res: 119 1.18664e-06 0 0 0 3.27414e-07 0 1.18664e-06
Res: 120 1.28866e-06 0 0 0 3.27414e-07 0 1.28866e-06
Res: 121 1.2899e-06 0 0 0 3.27414e-07 0 1.2899e-06
Res: 122 1.33149e-06 0 0 0 3.27414e-07 0 1.33149e-06
Res: 123 1.09054e-06 0 0 0 3.27414e-07 0 1.09054e-06
Res: 124 1.18694e-06 0 0 0 3.27414e-07 0 1.18694e-06
Res: 125 9.27552e-07 0 0 0 3.27414e-07 0 9.27552e-07
Res: 126 8.43617e-07 0 0 0 3.27414e-07 0 8.43617e-07
Res: 127 6.67854e-07 0 0 0 3.27414e-07 0 6.67854e-07
Res: 128 4.89711e-07 0 0 0 3.27414e-07 0 4.89711e-07
Res: 129 1.89513e-07 0 0 0 3.27414e-07 0 1.89513e-07
